CELL_ID,IntakeID,Year,Class,ClassOrder,Infection,InfectionType,x,y,PC_Urban,4_zones,PC_Natural,pdSTD,orderLCBD,InfectionLCBD,H-PLCBD,HHLCBD
159875,20091443,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.547697,43.67009386,0.155194655,1,-0.1494347,176.213107,0.3104016,0.03102561,0.3304349,0.34363551
159876,20092775,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.53112395,43.66246062,0.13606457,1,0.149024748,405.4902589,0.3104016,0.03102561,0.3304349,0.34363551
159879,20091513,2009,Mammalian,Small Carnivores,Coccidia,Protozoan,-79.49115097,43.66571488,0.177375856,2,0.301482316,815.4096545,0.2055248,0.5218897,0.231619,0.18665939
159880,20075183,2007,Avian,Pigeons and Doves,Nosocomial yeast,Bacterial,-79.48444199,43.66107164,0.245385391,3,-0.484754273,1016.678169,0.0918396,0.10161705,0.129218,0.09136582
159881,20070264,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.46455836,43.66538811,0.218515746,3,-0.07496222,1237.135479,0.0918396,0.10161705,0.129218,0.09136582
159882,20071380,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.46292193,43.66164543,0.25491612,4,0.225944267,2639.527069,0.392234,0.34546764,0.3087282,0.37833928
159883,20092834,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.44349512,43.65803854,0.25485101,4,-0.442981724,2712.988504,0.392234,0.34546764,0.3087282,0.37833928
159884,20070482,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.43160483,43.66359835,0.208071972,4,-0.07496222,3051.161402,0.392234,0.34546764,0.3087282,0.37833928
159885,20075469,2007,Avian,Pigeons and Doves,Lice,Ectoparasitic,-79.4256008,43.66198281,0.277672016,3,-0.219293027,1299.211691,0.0918396,0.10161705,0.129218,0.09136582
159886,20074091,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.40770048,43.65648024,0.297813216,3,0.160211287,1699.496826,0.0918396,0.10161705,0.129218,0.09136582
159887,20072212,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.39996486,43.65795584,0.278783166,4,0.057518017,3362.892565,0.392234,0.34546764,0.3087282,0.37833928
159888,20070004,2007,Avian,Pigeons and Doves,Nosocomial yeast,Bacterial,-79.38208888,43.6593454,0.279940758,4,-0.568052978,13572.82469,0.392234,0.34546764,0.3087282,0.37833928
159889,20075623,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.37097879,43.65832221,0.29307488,4,-0.073883076,12579.76509,0.392234,0.34546764,0.3087282,0.37833928
159890,20070314,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.36272702,43.65155275,0.371552448,4,-0.328315008,2606.494345,0.392234,0.34546764,0.3087282,0.37833928
159891,20075589,2007,Avian,Pigeons and Doves,Salmonella,Bacterial,-79.34889777,43.65670836,0.232278382,3,-0.315064921,1568.563472,0.0918396,0.10161705,0.129218,0.09136582
160536,20084088,2008,Mammalian,Large Carnivores,Sacrpotic Mites,Ecoparasitic,-79.80857234,43.68627966,0.140514037,2,0.301482316,777.0923206,0.2055248,0.5218897,0.231619,0.18665939
160539,20072816,2007,Avian,Pigeons and Doves,Nosocomial yeast,Bacterial,-79.76665506,43.68334464,0.187899645,3,-0.444965128,1552.467389,0.0918396,0.10161705,0.129218,0.09136582
160540,20081179,2008,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.75867156,43.68705131,0.040087564,2,0.021398839,811.1880145,0.2055248,0.5218897,0.231619,0.18665939
160553,20080504,2008,Avian,Pigeons and Doves,AMPV-1,Viral,-79.59101401,43.67683724,0.135377025,1,-0.334337528,0.640531057,0.3104016,0.03102561,0.3304349,0.34363551
160555,20071789,2007,Avian,Pigeons and Doves,Lice,Ectoparasitic,-79.56312563,43.67455657,0.167112953,3,0.083714861,1019.73907,0.0918396,0.10161705,0.129218,0.09136582
160556,20091971,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.55097427,43.67725802,0.038622625,3,0.301482316,1770.653608,0.0918396,0.10161705,0.129218,0.09136582
160563,20110553,2011,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.46759517,43.67256644,0.09673693,2,0.301482316,993.8486852,0.2055248,0.5218897,0.231619,0.18665939
160565,20075435,2007,Avian,Pigeons and Doves,Nosocomial yeast,Bacterial,-79.44645658,43.66670775,0.198209988,4,-0.493106914,3726.039257,0.392234,0.34546764,0.3087282,0.37833928
160566,20072300,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.42900825,43.6700871,0.253482953,2,0.225944267,961.8654024,0.2055248,0.5218897,0.231619,0.18665939
160567,20073130,2007,Avian,Pigeons and Doves,Nosocomial yeast,Bacterial,-79.42017633,43.66811634,0.27879632,3,-0.568052978,1185.273781,0.0918396,0.10161705,0.129218,0.09136582
160568,20075679,2007,Avian,Pigeons and Doves,Nosocomial yeast,Bacterial,-79.40378484,43.6666797,0.267784383,4,-0.122387207,5877.601982,0.392234,0.34546764,0.3087282,0.37833928
160569,20073996,2007,Avian,Pigeons and Doves,Lice,Ectoparasitic,-79.39237666,43.66458355,0.163519051,4,-0.363845861,5037.561357,0.392234,0.34546764,0.3087282,0.37833928
160570,20070114,2007,Avian,Pigeons and Doves,AMPV-1,Viral,-79.38095148,43.66569684,0.261442462,4,-0.379378044,10960.03673,0.392234,0.34546764,0.3087282,0.37833928
160571,20075657,2007,Avian,Falcons and Hawks,Lice,Ectoparasitic,-79.37213555,43.66763836,0.241494859,4,-0.360077218,13209.88078,0.392234,0.34546764,0.3087282,0.37833928
160572,20082022,2008,Mammalian,Small Rodents and Moles,Squirrel Pox,Viral,-79.35591065,43.66463391,0.28486448,4,0.301482316,4658.072457,0.392234,0.34546764,0.3087282,0.37833928
160573,20084578,2008,Avian,Pigeons and Doves,AMPV-1,Viral,-79.35134495,43.66245151,0.281510999,3,0.228375036,1389.298108,0.0918396,0.10161705,0.129218,0.09136582
160574,20071960,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.33923888,43.66539246,0.314326152,3,-0.223118355,1807.477256,0.0918396,0.10161705,0.129218,0.09136582
160575,20102245,2010,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.3199937,43.66556307,0.091255976,3,-0.27937672,1666.585825,0.0918396,0.10161705,0.129218,0.09136582
161218,20093529,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.79688831,43.69669145,0.023951901,2,-0.191852978,614.0407603,0.2055248,0.5218897,0.231619,0.18665939
161221,20102841,2010,Avian,Pigeons and Doves,Avian Pox,Viral,-79.76940085,43.69294293,0.039663042,2,0.301482316,658.6932005,0.2055248,0.5218897,0.231619,0.18665939
161223,20080232,2008,Avian,Pigeons and Doves,Lice,Ectoparasitic,-79.74139691,43.68973867,-0.033486423,2,-0.269776302,703.8686703,0.2055248,0.5218897,0.231619,0.18665939
161226,20080096,2008,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.70866631,43.68862574,0.03219187,1,0.301482316,41.20441514,0.3104016,0.03102561,0.3304349,0.34363551
161238,20074220,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.55468028,43.6856286,0.16670816,2,0.301482316,578.280402,0.2055248,0.5218897,0.231619,0.18665939
161239,20071917,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.53907647,43.67985176,0.167070137,1,-0.353377434,295.6749442,0.3104016,0.03102561,0.3304349,0.34363551
161240,20071043,2007,Mammalian,Large Carnivores,Strongyles,Nematode,-79.5266301,43.68221351,0.13629982,3,-0.126125579,1315.724529,0.0918396,0.10161705,0.129218,0.09136582
161241,20094196,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.51238785,43.68552859,0.061860111,4,0.160086624,4355.252572,0.392234,0.34546764,0.3087282,0.37833928
161242,20090455,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.50827793,43.68013166,-0.07856597,3,0.144241268,1750.653119,0.0918396,0.10161705,0.129218,0.09136582
161243,20081201,2008,Avian,Pigeons and Doves,AMPV-1,Viral,-79.49886099,43.68457205,0.129583133,3,0.168192305,1505.566072,0.0918396,0.10161705,0.129218,0.09136582
161244,20075691,2007,Avian,Pigeons and Doves,Lice,Ectoparasitic,-79.47671438,43.68163002,0.160243847,3,-0.282689816,1076.871553,0.0918396,0.10161705,0.129218,0.09136582
161245,20074115,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.46475422,43.67840146,0.169039078,2,0.028152648,979.0112354,0.2055248,0.5218897,0.231619,0.18665939
161247,20073694,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.4430456,43.67791048,0.301643238,2,-0.118247348,663.0981392,0.2055248,0.5218897,0.231619,0.18665939
161248,20075148,2007,Avian,Pigeons and Doves,Lice,Ectoparasitic,-79.43562605,43.67953736,0.313786593,3,-0.494143477,1577.619944,0.0918396,0.10161705,0.129218,0.09136582
161249,20073341,2007,Avian,Songbirds,Coccidia,Protozoan,-79.41433586,43.67314468,0.175920952,3,0.301482316,1427.94975,0.0918396,0.10161705,0.129218,0.09136582
161250,20080222,2008,Avian,Pigeons and Doves,AMPV-1,Viral,-79.40253232,43.67580885,0.189073911,4,-0.402538111,2774.177211,0.392234,0.34546764,0.3087282,0.37833928
161251,20070187,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.3975803,43.67718579,0.228913382,4,-0.07496222,4342.989444,0.392234,0.34546764,0.3087282,0.37833928
161252,20073402,2007,Avian,Pigeons and Doves,Nosocomial yeast,Bacterial,-79.38774263,43.67267279,0.195842044,4,0.15333217,4908.016738,0.392234,0.34546764,0.3087282,0.37833928
161253,20104160,2010,Avian,Pigeons and Doves,AMPV-1,Viral,-79.37072668,43.67203548,0.073429092,4,0.301482316,6012.632725,0.392234,0.34546764,0.3087282,0.37833928
161254,20072396,2007,Avian,Pigeons and Doves,Capillaria,Nematode,-79.35882673,43.67619744,0.193098639,4,0.301482316,5845.679458,0.392234,0.34546764,0.3087282,0.37833928
161256,20120635,2012,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.32926752,43.67064866,0.215519868,3,0.301482316,1694.092936,0.0918396,0.10161705,0.129218,0.09136582
161257,20074543,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.32237114,43.67221998,0.235633195,3,-0.07496222,1016.979149,0.0918396,0.10161705,0.129218,0.09136582
161258,20070164,2007,Avian,Pigeons and Doves,AMPV-1,Viral,-79.31257305,43.66722219,0.227577452,4,-0.572849063,2123.667023,0.392234,0.34546764,0.3087282,0.37833928
161259,20102716,2010,Avian,Pigeons and Doves,AMPV-1,Viral,-79.2979856,43.67047959,0.103219271,3,0.301482316,1591.442182,0.0918396,0.10161705,0.129218,0.09136582
161260,20091857,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.28625695,43.67293079,-0.202447969,3,0.301482316,1761.414708,0.0918396,0.10161705,0.129218,0.09136582
161899,20102991,2010,Avian,Pigeons and Doves,AMPV-1,Viral,-79.81201954,43.70666248,0.125101314,2,-0.057037022,774.6105834,0.2055248,0.5218897,0.231619,0.18665939
161901,20083540,2008,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.78700572,43.70581966,0.00225551,2,0.301482316,596.3403393,0.2055248,0.5218897,0.231619,0.18665939
161916,20100334,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.60602868,43.69750925,0.274972231,1,0.301482316,11.74390099,0.3104016,0.03102561,0.3304349,0.34363551
161920,20070447,2007,Mammalian,Small Carnivores,Coccidia,Protozoan,-79.55868727,43.69421873,0.088465319,4,0.301482316,2551.895776,0.392234,0.34546764,0.3087282,0.37833928
161921,20074355,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.5465799,43.69706154,0.11481195,3,0.301482316,1258.598496,0.0918396,0.10161705,0.129218,0.09136582
161922,20103140,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.53270885,43.69614257,0.065418223,1,0.301482316,170.5980812,0.3104016,0.03102561,0.3304349,0.34363551
161924,20080120,2008,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.50075644,43.691277,0.12468068,4,-0.05233695,2497.043813,0.392234,0.34546764,0.3087282,0.37833928
161925,20100982,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.48946142,43.68698655,0.082075077,3,0.301482316,1388.896667,0.0918396,0.10161705,0.129218,0.09136582
161926,20073605,2007,Avian,Songbirds,Mites,Ectoparasitic,-79.4749448,43.69018144,0.104491874,3,0.301482316,1539.185713,0.0918396,0.10161705,0.129218,0.09136582
161929,20100628,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.44609358,43.68556327,0.247139421,3,0.301482316,1683.684158,0.0918396,0.10161705,0.129218,0.09136582
161930,20071308,2007,Avian,Pigeons and Doves,AMPV-1,Viral,-79.42646934,43.68228757,0.207634479,3,0.301482316,1716.464468,0.0918396,0.10161705,0.129218,0.09136582
161931,20070719,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.41830277,43.68319108,0.206456852,4,-0.07496222,5907.959206,0.392234,0.34546764,0.3087282,0.37833928
161932,20070858,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.41108361,43.68455126,0.158799949,4,-0.24609249,2664.793259,0.392234,0.34546764,0.3087282,0.37833928
161933,20073972,2007,Avian,Pigeons and Doves,Coccidia,Protozoan,-79.39201049,43.6830879,0.119023307,4,-0.07496222,5649.027034,0.392234,0.34546764,0.3087282,0.37833928
161936,20101251,2010,Avian,Pigeons and Doves,AMPV-1,Viral,-79.35692498,43.68391154,0.259943844,3,0.301482316,1348.382399,0.0918396,0.10161705,0.129218,0.09136582
161937,20073817,2007,Avian,Pigeons and Doves,Lice,Ectoparasitic,-79.34729866,43.67842963,0.279710929,2,-0.170250136,860.0512061,0.2055248,0.5218897,0.231619,0.18665939
161938,20075568,2007,Avian,Pigeons and Doves,Lice,Ectoparasitic,-79.32682936,43.67955765,0.19114726,3,-0.384057575,1080.949697,0.0918396,0.10161705,0.129218,0.09136582
161939,20073373,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.32360196,43.68338695,0.191196092,2,-0.021788509,909.415142,0.2055248,0.5218897,0.231619,0.18665939
161940,20070396,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.31077622,43.68086286,0.198716596,4,-0.039612893,2660.574689,0.392234,0.34546764,0.3087282,0.37833928
161941,20075496,2007,Avian,Pigeons and Doves,AMPV-1,Viral,-79.30015275,43.68398952,0.176633559,3,-0.152068155,1916.539963,0.0918396,0.10161705,0.129218,0.09136582
161942,20094268,2009,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.28401647,43.68082628,0.156324375,3,0.301482316,1335.691393,0.0918396,0.10161705,0.129218,0.09136582
162588,20083366,2008,Mammalian,Small Rodents and Moles,Baylisascaris spp. (aberrant),Nematode,-79.7280577,43.71498591,0.105909356,4,0.301482316,2368.488118,0.392234,0.34546764,0.3087282,0.37833928
162591,20071987,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.69040529,43.70480847,-0.069021709,1,-0.374458637,329.8261737,0.3104016,0.03102561,0.3304349,0.34363551
162595,20113308,2011,Avian,Songbirds,West Nile Virus,Viral,-79.64263911,43.70358945,0.041082818,2,0.301482316,711.0038418,0.2055248,0.5218897,0.231619,0.18665939
162601,20120762,2012,Avian,Pigeons and Doves,Avian Pox,Viral,-79.56355365,43.70482201,0.257133734,1,0.123481776,381.5586711,0.3104016,0.03102561,0.3304349,0.34363551
162604,20081788,2008,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.52320943,43.69820106,0.077856336,4,0.021398839,2460.934443,0.392234,0.34546764,0.3087282,0.37833928
162605,20073600,2007,Avian,Pigeons and Doves,Nosocomial yeast,Bacterial,-79.51034628,43.6980008,0.098979312,4,-0.117417984,3544.941708,0.392234,0.34546764,0.3087282,0.37833928
162606,20074009,2007,Avian,Pigeons and Doves,Nosocomial yeast,Bacterial,-79.50385048,43.70295386,0.201031713,4,-0.544342194,3176.74485,0.392234,0.34546764,0.3087282,0.37833928
162609,20072694,2007,Avian,Pigeons and Doves,AMPV-1,Viral,-79.46214998,43.69305304,0.049058893,3,-0.498461048,1300.330459,0.0918396,0.10161705,0.129218,0.09136582
162610,20070582,2007,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.45036212,43.69567097,0.203345562,4,0.301482316,2972.141359,0.392234,0.34546764,0.3087282,0.37833928
162611,20094297,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.44525618,43.69678191,0.256726214,4,-0.264182959,2742.491381,0.392234,0.34546764,0.3087282,0.37833928
162614,20075336,2007,Avian,Pigeons and Doves,AMPV-1,Viral,-79.40299256,43.69057439,0.168280687,4,-0.152068155,3082.096466,0.392234,0.34546764,0.3087282,0.37833928
162615,20080184,2008,Avian,Pigeons and Doves,AMPV-1,Viral,-79.3952716,43.69207633,0.039867391,4,-0.444382758,7540.015164,0.392234,0.34546764,0.3087282,0.37833928
162616,20080355,2008,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.38327556,43.69039139,0.085024148,2,0.021398839,744.3456283,0.2055248,0.5218897,0.231619,0.18665939
162617,20080535,2008,Avian,Falcons and Hawks,Lice,Ectoparasitic,-79.36357608,43.68789739,0.01554401,2,-0.175031126,544.392783,0.2055248,0.5218897,0.231619,0.18665939
162618,20080045,2008,Avian,Falcons and Hawks,Lice,Ectoparasitic,-79.35024078,43.69322456,0.111191863,4,-0.175031126,6725.065619,0.392234,0.34546764,0.3087282,0.37833928
162619,20070353,2007,Avian,Pigeons and Doves,Nosocomial yeast,Bacterial,-79.34166582,43.6911405,0.240875921,4,-0.606377977,3074.812613,0.392234,0.34546764,0.3087282,0.37833928
162620,20075228,2007,Avian,Pigeons and Doves,Nosocomial yeast,Bacterial,-79.32654144,43.69060522,0.218670796,2,-0.037576301,935.8611567,0.2055248,0.5218897,0.231619,0.18665939
162621,20123533,2012,Avian,Pigeons and Doves,AMPV-1,Viral,-79.31571136,43.69245361,0.253137634,2,0.301482316,678.0519554,0.2055248,0.5218897,0.231619,0.18665939
162622,20075709,2007,Avian,Pigeons and Doves,Nosocomial yeast,Bacterial,-79.31272287,43.6856901,0.239112253,4,-0.315064921,2023.046649,0.392234,0.34546764,0.3087282,0.37833928
162623,20070342,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.28830972,43.69123263,0.171624669,4,-0.019071628,3117.066973,0.392234,0.34546764,0.3087282,0.37833928
162624,20100004,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.28266641,43.68436546,0.129571319,2,0.301482316,884.894027,0.2055248,0.5218897,0.231619,0.18665939
162625,20103692,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.27090624,43.68777361,-0.126325993,3,0.301482316,1003.342636,0.0918396,0.10161705,0.129218,0.09136582
163246,20083331,2008,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-80.01691492,43.73519788,-0.99199854,1,-0.20494199,0,0.3104016,0.03102561,0.3304349,0.34363551
163272,20071867,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.70533894,43.71543149,0.094826489,2,-0.099367081,515.9416346,0.2055248,0.5218897,0.231619,0.18665939
163274,20075099,2007,Avian,Owls,Lice,Ectoparasitic,-79.67981805,43.71443427,-0.074408774,1,-0.092366898,2.446924466,0.3104016,0.03102561,0.3304349,0.34363551
163278,20080190,2008,Avian,Pigeons and Doves,AMPV-1,Viral,-79.63154185,43.71363493,0.087525634,3,0.119554807,1139.522514,0.0918396,0.10161705,0.129218,0.09136582
163279,20075452,2007,Avian,Songbirds,Strongyles,Nematode,-79.6189633,43.7159282,-0.062468948,1,0.301482316,2.967382615,0.3104016,0.03102561,0.3304349,0.34363551
163280,20073200,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.59612441,43.71782925,-0.17827478,1,0.301482316,98.4956074,0.3104016,0.03102561,0.3304349,0.34363551
163283,20094348,2009,Avian,Pigeons and Doves,AMPV-1,Viral,-79.56780215,43.71416208,-0.021042729,3,-0.024341844,1377.211348,0.0918396,0.10161705,0.129218,0.09136582
163284,20070282,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.55501572,43.71457725,0.353375284,3,-0.161390106,1902.223602,0.0918396,0.10161705,0.129218,0.09136582
163286,20080022,2008,Avian,Pigeons and Doves,Lice,Ectoparasitic,-79.5322041,43.70568488,0.149410322,2,0.301482316,941.9144417,0.2055248,0.5218897,0.231619,0.18665939
163287,20100755,2010,Avian,Pigeons and Doves,AMPV-1,Viral,-79.51313966,43.70663061,0.260542408,2,0.301482316,619.8600064,0.2055248,0.5218897,0.231619,0.18665939
163289,20072402,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.49421054,43.70494552,0.095488602,2,-0.032059362,590.0450145,0.2055248,0.5218897,0.231619,0.18665939
163290,20073638,2007,Mammalian,Small Carnivores,Baylisascaris (definitive),Nematode,-79.47801589,43.70873897,0.106359607,4,0.301482316,2702.070733,0.392234,0.34546764,0.3087282,0.37833928
163291,20074200,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.45963372,43.70957532,0.149705199,4,0.247801408,4765.852877,0.392234,0.34546764,0.3087282,0.37833928
163294,20070316,2007,Mammalian,Small Carnivores,Sacrpotic Mites,Ecoparasitic,-79.42548561,43.70105932,0.239640205,4,-0.338267074,3650.782242,0.392234,0.34546764,0.3087282,0.37833928
163295,20100268,2010,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.41906188,43.70238219,0.193438543,3,0.301482316,1904.976313,0.0918396,0.10161705,0.129218,0.09136582
163296,20073160,2007,Avian,Pigeons and Doves,Lice,Ectoparasitic,-79.39831297,43.70676125,0.194137914,4,-0.003519587,6318.958508,0.392234,0.34546764,0.3087282,0.37833928
163297,20073774,2007,Avian,Pigeons and Doves,Nosocomial yeast,Bacterial,-79.39775272,43.7047002,0.220895745,4,-0.567355068,8715.37666,0.392234,0.34546764,0.3087282,0.37833928
163298,20073921,2007,Mammalian,Small Rodents and Moles,Baylisascaris spp. (aberrant),Nematode,-79.37409221,43.70300761,0.126690846,3,-0.202334284,1060.852858,0.0918396,0.10161705,0.129218,0.09136582
163300,20072797,2007,Avian,Pigeons and Doves,AMPV-1,Viral,-79.35035473,43.69596076,0.037104566,4,-0.498461048,2475.691448,0.392234,0.34546764,0.3087282,0.37833928
163301,20111194,2011,Mammalian,Small Rodents and Moles,Squirrel Pox,Viral,-79.33961013,43.69555388,0.075866706,4,0.301482316,2950.011805,0.392234,0.34546764,0.3087282,0.37833928
163302,20084047,2008,Avian,Songbirds,West Nile Virus,Viral,-79.32948421,43.69772497,0.089495114,2,0.301482316,683.9439584,0.2055248,0.5218897,0.231619,0.18665939
163303,20074776,2007,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.31381355,43.69700512,0.090091356,2,-0.048921787,938.3482885,0.2055248,0.5218897,0.231619,0.18665939
163304,20074342,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.30885918,43.69757134,0.049249185,4,-0.248169298,4161.114203,0.392234,0.34546764,0.3087282,0.37833928
163306,20092973,2009,Mammalian,Small Carnivores,Canine Distemper Virus,Viral,-79.27708939,43.69369508,0.122294734,3,0.149024748,1547.841584,0.0918396,0.10161705,0.129218,0.09136582
163307,20074767,2007,Avian,Pigeons and Doves,AMPV-1,Viral,-79.2736251,43.69437402,0.188757117,2,0.301482316,529.4468793,0.2055248,0.5218897,0.231619,0.18665939
163950,20104629,2010,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.7482334,43.72994857,0.164522268,2,0.301482316,584.332136,0.2055248,0.5218897,0.231619,0.18665939
163951,20072431,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.74227919,43.72545504,0.152561704,2,-0.105646037,562.1456906,0.2055248,0.5218897,0.231619,0.18665939
163953,20074607,2007,Avian,Pigeons and Doves,Lice,Ectoparasitic,-79.71746328,43.72458997,0.151512427,2,-0.282689816,531.4450541,0.2055248,0.5218897,0.231619,0.18665939
163967,20092677,2009,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.53767733,43.71885497,0.026372222,1,0.113929709,465.0929592,0.3104016,0.03102561,0.3304349,0.34363551
163968,20114575,2011,Avian,Pigeons and Doves,AMPV-1,Viral,-79.53259316,43.71999852,0.365193604,1,0.234525624,354.2544457,0.3104016,0.03102561,0.3304349,0.34363551
163969,20071306,2007,Avian,Pigeons and Doves,Trichonomiasis,Protozoan,-79.50867343,43.72093644,0.413219254,3,-0.366113731,1521.492598,0.0918396,0.10161705,0.129218,0.09136582
163974,20073300,2007,Avian,Songbirds,Mites,Ectoparasitic,-79.45481407,43.71409687,0.105224643,2,0.301482316,738.0022838,0.2055248,0.5218897,0.231619,0.18665939
163975,20071342,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.44394323,43.7141896,0.277223889,3,-0.160361322,1441.348107,0.0918396,0.10161705,0.129218,0.09136582
163976,20070867,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.42812936,43.71233056,0.197751498,3,0.301482316,1846.810656,0.0918396,0.10161705,0.129218,0.09136582
163977,20070094,2007,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.41167592,43.71210981,0.170012141,1,0.028152648,498.0222029,0.3104016,0.03102561,0.3304349,0.34363551
163978,20074145,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.39926321,43.7110984,0.175288986,4,0.028152648,5104.80395,0.392234,0.34546764,0.3087282,0.37833928
163979,20075258,2007,Avian,Pigeons and Doves,Nosocomial yeast,Bacterial,-79.39014314,43.70842894,0.093935819,4,-0.117417984,8251.160405,0.392234,0.34546764,0.3087282,0.37833928
163980,20070106,2007,Avian,Pigeons and Doves,AMPV-1,Viral,-79.37702885,43.71108523,0.182311911,3,0.301482316,1654.237796,0.0918396,0.10161705,0.129218,0.09136582
163981,20100042,2010,Avian,Pigeons and Doves,AMPV-1,Viral,-79.36474534,43.71358388,0.224314862,3,0.301482316,1145.101208,0.0918396,0.10161705,0.129218,0.09136582
163984,20084084,2008,Avian,Pigeons and Doves,AMPV-1,Viral,-79.33443437,43.70991863,0.030115621,3,-0.444382758,1689.450469,0.0918396,0.10161705,0.129218,0.09136582
163985,20100962,2010,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.31638819,43.704946,0.016476878,2,0.301482316,778.9910143,0.2055248,0.5218897,0.231619,0.18665939
163987,20084193,2008,Avian,Pigeons and Doves,Lice,Ectoparasitic,-79.29658548,43.71031223,0.185794843,4,0.301482316,2109.965034,0.392234,0.34546764,0.3087282,0.37833928
163990,20071959,2007,Mammalian,Small Rodents and Moles,Fleas,Ectoparasitic,-79.25285322,43.7039574,0.189662671,1,0.301482316,375.2899105,0.3104016,0.03102561,0.3304349,0.34363551
164629,20122751,2012,Mammalian,Bats,Rabies,Viral,-79.77968684,43.73987413,-0.541907826,1,0.301482316,21.19300613,0.3104016,0.03102561,0.3304349,0.34363551
164631,20080351,2008,Mammalian,Small Rodents and Moles,Notoendric mite,Ectoparasitic,-79.75731293,43.73683654,0.158159777,2,0.301482316,608.8415975,0.2055248,0.5218897,0.231619,0.18665939
